"player_id","player_name","team_id","team_name","jersey_number","position_primary","positions_played","is_starter","minutes_played","shots","shots_on_target","goals","assists","key_passes","fouls_committed","fouls_won","yellow_cards","red_cards","xg_total","opponent_name","match_id","competition_name","season_name","competition_stage","match_date","kick_off","referee_name","stadium_name"
2954,"Youri Tielemans",782,"Belgium",17,"Right Center Forward","Left Center Midfield;Right Center Forward",FALSE,8.5,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3037,"Mousa Sidi Yaya Dembélé",782,"Belgium",19,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3077,"Jan Vertonghen",782,"Belgium",5,"Left Back","Left Back",TRUE,95,0,0,0,0,0,1,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3089,"Kevin De Bruyne",782,"Belgium",7,"Secondary Striker","Left Center Midfield;Right Center Forward;Secondary Striker",TRUE,95,3,2,1,0,3,0,1,0,0,0.0702,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3101,"Vincent Kompany",782,"Belgium",4,"Left Center Back","Center Back;Left Center Back",TRUE,95,1,1,0,0,0,0,0,0,0,0.057,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3176,"Thomas Meunier",782,"Belgium",15,"Right Back","Right Back",TRUE,95,0,0,0,0,0,2,0,1,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3289,"Romelu Lukaku Menama",782,"Belgium",9,"Right Wing","Right Center Forward;Right Wing",TRUE,86.5,0,0,0,0,0,3,2,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3296,"Marouane Fellaini-Bakkioui",782,"Belgium",8,"Right Center Midfield","Right Center Midfield",TRUE,95,1,0,0,0,0,6,2,0,0,0.0787,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3457,"Michy Batshuayi Tunga",782,"Belgium",21,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3509,"Thibaut Courtois",782,"Belgium",1,"Goalkeeper","Goalkeeper",TRUE,95,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3539,"Simon Mignolet",782,"Belgium",12,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3621,"Eden Hazard",782,"Belgium",10,"Left Wing","Left Center Forward;Left Wing",TRUE,95,2,0,0,0,0,4,11,0,0,0.1764,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
4831,"Nacer Chadli",782,"Belgium",22,"Left Center Midfield","Left Center Midfield",TRUE,82.1,1,0,0,0,1,0,0,0,0,0.0229,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5630,"Dries Mertens",782,"Belgium",14,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5632,"Thorgan Hazard",782,"Belgium",16,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5633,"Yannick Ferreira Carrasco",782,"Belgium",11,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5639,"Anga Dedryck Boyata",782,"Belgium",20,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5642,"Axel Witsel",782,"Belgium",6,"Center Midfield","Center Defensive Midfield;Center Midfield",TRUE,95,0,0,0,0,0,0,4,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
6330,"Adnan Januzaj",782,"Belgium",18,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
6331,"Leander Dendoncker",782,"Belgium",23,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
6332,"Thomas Vermaelen",782,"Belgium",3,"Left Center Midfield","Left Center Back;Left Center Midfield",FALSE,12.9,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
8240,"Koen Casteels",782,"Belgium",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
20005,"Toby Alderweireld",782,"Belgium",2,"Right Center Back","Right Center Back",TRUE,95,0,0,0,0,0,2,0,1,0,0,"Brazil","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3054,"Fernando Luiz Roza",781,"Brazil",17,"Center Midfield","Center Midfield",TRUE,94.3,1,0,0,0,2,2,2,1,0,0.0657,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3067,"Ederson Santana de Moraes",781,"Brazil",23,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3202,"Gabriel Fernando de Jesus",781,"Brazil",9,"Center Forward","Center Forward;Right Wing",TRUE,57.2,2,0,0,0,1,1,0,0,0,0.5246,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3295,"Thiago Emiliano da Silva",781,"Brazil",2,"Right Center Back","Right Center Back",TRUE,95,1,0,0,0,1,0,0,0,0,0.274,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3472,"Willian Borges da Silva",781,"Brazil",19,"Right Wing","Right Wing",TRUE,45,0,0,0,0,1,1,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3501,"Philippe Coutinho Correia",781,"Brazil",11,"Left Midfield","Left Midfield",TRUE,95,6,2,0,1,1,1,3,0,0,0.3374,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
3535,"Roberto Firmino Barbosa de Oliveira",781,"Brazil",20,"Right Wing","Center Forward;Right Wing",FALSE,50,2,0,0,0,1,1,1,0,0,0.3443,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
4320,"Neymar da Silva Santos Junior",781,"Brazil",10,"Left Wing","Left Wing",TRUE,93.9,3,1,0,0,8,0,3,0,0,0.2114,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
4372,"Marcos Aoás Corrêa",781,"Brazil",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5542,"José Paulo Bezzera Maciel Júnior",781,"Brazil",15,"Right Midfield","Right Midfield",TRUE,72.1,3,1,0,0,0,3,3,0,0,0.4138,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5547,"Alisson Ramsés Becker",781,"Brazil",1,"Goalkeeper","Goalkeeper",TRUE,95,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5551,"João Miranda de Souza Filho",781,"Brazil",3,"Left Center Back","Left Center Back",TRUE,95,0,0,0,0,1,4,2,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5552,"Marcelo Vieira da Silva Júnior",781,"Brazil",12,"Left Back","Left Back",TRUE,95,1,1,0,0,3,2,2,0,0,0.0118,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5553,"Renato Soares de Oliveira Augusto",781,"Brazil",8,"Right Midfield","Right Midfield",FALSE,23,2,1,1,0,0,1,0,0,0,0.372,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5837,"Douglas Costa de Souza",781,"Brazil",7,"Right Wing","Right Wing",FALSE,37.8,4,3,0,0,1,0,0,0,0,0.0543,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
5838,"Fágner Conserva Lemos",781,"Brazil",22,"Right Back","Right Back",TRUE,95,0,0,0,0,1,4,1,1,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
6320,"Filipe Luís Kasmirski",781,"Brazil",6,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
9904,"Frederico Rodrigues Santos",781,"Brazil",18,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
16810,"Taison Barcellos Freda",781,"Brazil",21,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
25261,"Pedro Tonon Geromel",781,"Brazil",4,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
25346,"Cássio Ramos",781,"Brazil",16,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","8650","FIFA World Cup 2018","2018","Quarter-finals","2018-07-06","18:00:00.000","Milorad Mažić","Ak Bars Arena"
2954,"Youri Tielemans",782,"Belgium",17,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3037,"Mousa Sidi Yaya Dembélé",782,"Belgium",19,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3077,"Jan Vertonghen",782,"Belgium",5,"Left Center Back","Left Center Back",TRUE,95.1,2,2,1,0,0,0,0,0,0,0.0348,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3089,"Kevin De Bruyne",782,"Belgium",7,"Right Center Midfield","Right Center Midfield",TRUE,95.1,2,0,0,0,5,2,2,0,0,0.1365,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3101,"Vincent Kompany",782,"Belgium",4,"Center Back","Center Back",TRUE,95.1,5,0,0,0,0,4,1,0,0,0.5827,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3176,"Thomas Meunier",782,"Belgium",15,"Right Wing Back","Right Wing Back",TRUE,95.1,2,0,0,1,4,2,0,0,0,0.0384,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3289,"Romelu Lukaku Menama",782,"Belgium",9,"Center Forward","Center Forward",TRUE,95.1,7,1,0,0,1,2,0,0,0,1.0767,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3296,"Marouane Fellaini-Bakkioui",782,"Belgium",8,"Right Attacking Midfield","Right Attacking Midfield",FALSE,30.8,1,1,1,0,0,0,0,0,0,0.1826,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3457,"Michy Batshuayi Tunga",782,"Belgium",21,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3509,"Thibaut Courtois",782,"Belgium",1,"Goalkeeper","Goalkeeper",TRUE,95.1,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3539,"Simon Mignolet",782,"Belgium",12,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3621,"Eden Hazard",782,"Belgium",10,"Left Attacking Midfield","Left Attacking Midfield",TRUE,95.1,4,1,0,1,4,0,5,0,0,0.3942,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
4831,"Nacer Chadli",782,"Belgium",22,"Left Wing Back","Left Wing Back",FALSE,30.6,2,2,1,0,2,1,1,0,0,0.389,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5630,"Dries Mertens",782,"Belgium",14,"Right Attacking Midfield","Right Attacking Midfield",TRUE,64.2,0,0,0,0,5,0,1,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5632,"Thorgan Hazard",782,"Belgium",16,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5633,"Yannick Ferreira Carrasco",782,"Belgium",11,"Left Wing Back","Left Wing Back",TRUE,64.4,1,0,0,0,0,2,0,0,0,0.0352,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5639,"Anga Dedryck Boyata",782,"Belgium",20,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5642,"Axel Witsel",782,"Belgium",6,"Left Center Midfield","Left Center Midfield",TRUE,95.1,2,0,0,0,0,0,0,0,0,0.0476,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
6330,"Adnan Januzaj",782,"Belgium",18,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
6331,"Leander Dendoncker",782,"Belgium",23,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
6332,"Thomas Vermaelen",782,"Belgium",3,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
8240,"Koen Casteels",782,"Belgium",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
20005,"Toby Alderweireld",782,"Belgium",2,"Right Center Back","Right Center Back",TRUE,95.1,0,0,0,0,0,0,0,0,0,0,"Japan","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3175,"Eiji Kawashima",778,"Japan",1,"Goalkeeper","Goalkeeper",TRUE,95.1,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3300,"Maya Yoshida",778,"Japan",22,"Right Center Back","Right Center Back",TRUE,95.1,0,0,0,0,0,1,1,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3530,"Hiroki Sakai",778,"Japan",19,"Right Back","Right Back",TRUE,95.1,0,0,0,0,0,0,1,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3810,"Shinji Okazaki",778,"Japan",9,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5679,"Yūya Ōsako",778,"Japan",15,"Center Forward","Center Forward",TRUE,95.1,0,0,0,0,0,2,5,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5681,"Makoto Hasebe",778,"Japan",17,"Right Defensive Midfield","Right Defensive Midfield",TRUE,95.1,0,0,0,0,0,2,1,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5682,"Gen Shōji",778,"Japan",3,"Left Center Back","Left Center Back",TRUE,95.1,1,0,0,0,0,0,1,0,0,0.0055,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5683,"Keisuke Honda",778,"Japan",4,"Right Wing","Right Wing",FALSE,14.5,2,1,0,0,0,0,0,0,0,0.1354,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5684,"Shinji Kagawa",778,"Japan",10,"Center Attacking Midfield","Center Attacking Midfield",TRUE,95.1,1,0,0,1,2,1,0,0,0,0.0388,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5687,"Takashi Inui",778,"Japan",14,"Left Wing","Left Wing",TRUE,95.1,3,2,1,0,1,1,1,0,0,0.2094,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5690,"Yuto Nagatomo",778,"Japan",5,"Left Back","Left Back",TRUE,95.1,2,0,0,0,1,1,1,0,0,0.0765,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5693,"Gaku Shibasaki",778,"Japan",7,"Left Defensive Midfield","Left Defensive Midfield",TRUE,80.5,1,0,0,1,0,2,0,1,0,0.0538,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5694,"Hotaru Yamaguchi",778,"Japan",16,"Left Defensive Midfield","Left Defensive Midfield",FALSE,14.6,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
5697,"Genki Haraguchi",778,"Japan",8,"Right Wing","Right Wing",TRUE,80.6,2,1,1,0,1,1,1,0,0,0.1743,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
6191,"Takashi Usami",778,"Japan",11,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
6337,"Yoshinori Muto",778,"Japan",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
6338,"Tomoaki Makino",778,"Japan",20,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
6339,"Gotoku Sakai",778,"Japan",21,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
23721,"Wataru Endo",778,"Japan",6,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
24015,"Naomichi Ueda",778,"Japan",2,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
37194,"Ryota Oshima",778,"Japan",18,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
37486,"Masaaki Higashiguchi",778,"Japan",12,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
42236,"Kosuke Nakamura",778,"Japan",23,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7584","FIFA World Cup 2018","2018","Round of 16","2018-07-02","18:00:00.000","Malang Diedhiou","Rostov Arena"
3094,"Bamidele Alli",768,"England",20,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3205,"Kyle Walker",768,"England",2,"Right Center Back","Right Center Back",TRUE,94.4,0,0,0,0,1,0,0,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3233,"Raheem Sterling",768,"England",10,"Right Center Forward","Right Center Forward",TRUE,94.4,2,1,0,1,1,6,2,0,0,0.4551,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3244,"John Stones",768,"England",5,"Center Back","Center Back",TRUE,94.4,2,2,2,0,0,0,1,0,0,0.702,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3293,"Jesse Lingard",768,"England",7,"Right Center Midfield","Right Center Midfield",TRUE,62.9,2,1,1,0,0,3,2,0,0,0.1474,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3308,"Kieran Trippier",768,"England",12,"Right Midfield","Right Midfield",TRUE,69.4,0,0,0,1,0,1,1,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3314,"Phil Jones",768,"England",16,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3318,"Marcus Rashford",768,"England",19,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3336,"Harry Maguire",768,"England",6,"Left Center Back","Left Center Back",TRUE,94.4,0,0,0,0,0,1,2,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3468,"Jordan Pickford",768,"England",1,"Goalkeeper","Goalkeeper",TRUE,94.4,0,0,0,0,0,0,0,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3474,"Nick Pope",768,"England",23,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3504,"Ruben Loftus-Cheek",768,"England",21,"Left Center Midfield","Left Center Midfield;Right Center Midfield",TRUE,94.4,1,0,0,0,0,2,1,1,0,0.0346,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3532,"Jordan Brian Henderson",768,"England",8,"Center Defensive Midfield","Center Defensive Midfield",TRUE,94.4,1,0,0,0,0,0,0,0,0,0.062,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
3537,"Jack Butland",768,"England",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Panama","7554","FIFA World Cup 2018","2018","Group Stage","2018-06-24","12:00:00.000","Ghead Grisha","Stadion Nizhny Novgorod (Nizhniy Novgorod)"
