game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type
2645648,EURO,2015,Group B,2016-06-15,3448,3503,1,2,,,Leonid Slutskiy,Jan Kozak,Decathlon Arena-Stade Pierre-Mauroy,38989,Damir Skomina,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645648,,,Russia,Slovakia,1:2,national_team_competition
2645649,EURO,2015,Group B,2016-06-16,3299,3864,2,1,,,Roy Hodgson,Chris Coleman,Stade Bollaert-Delelis,34033,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645649,,,England,Wales,2:1,national_team_competition
2645650,EURO,2015,Group C,2016-06-16,3699,5674,0,2,,,Mykhaylo Fomenko,Michael O'Neill,Groupama Stadium,51043,Pavel Kralovec,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645650,,,Ukraine,Northern Ireland,0:2,national_team_competition
2645651,EURO,2015,Group C,2016-06-16,3262,3442,0,0,,,Joachim Löw,Adam Nawalka,Stade de France,73648,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645651,,,Germany,Poland,0:0,national_team_competition
2645652,EURO,2015,Group D,2016-06-17,3375,3381,3,0,,,Vicente del Bosque,Fatih Terim,Allianz Riviera,33409,Milorad Mazic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645652,,,Spain,Turkiye,3:0,national_team_competition
2645653,EURO,2015,Group D,2016-06-17,3445,3556,2,2,,,Pavel Vrba,Ante Cacic,Stade Geoffroy-Guichard,38376,Mark Clattenburg,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645653,,,Czech Republic,Croatia,2:2,national_team_competition
2645654,EURO,2015,Group E,2016-06-17,3376,3557,1,0,,,Antonio Conte,Erik Hamrén,Stadium Municipal,29600,Viktor Kassai,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645654,,,Italy,Sweden,1:0,national_team_competition
2645655,EURO,2015,Group E,2016-06-18,3382,3509,3,0,,,Marc Wilmots,Martin O'Neill,Stade Atlantique Bordeaux Métropole,39493,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645655,,,Belgium,Republic of Ireland,3:0,national_team_competition
2645656,EURO,2015,Group F,2016-06-18,3574,3468,1,1,,,Lars Lagerbäck,Bernd Storck,Orange Vélodrome,60842,Sergey Karasev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645656,,,Iceland,Hungary,1:1,national_team_competition
2645657,EURO,2015,Group F,2016-06-18,3300,3383,0,0,,,Fernando Santos,Marcel Koller,Parc des Princes,44291,Nicola Rizzoli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645657,,,Portugal,Austria,0:0,national_team_competition
2645658,EURO,2015,Group A,2016-06-19,3384,3377,0,0,,,Vladimir Petkovic,Didier Deschamps,Decathlon Arena-Stade Pierre-Mauroy,45616,Damir Skomina,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645658,,,Switzerland,France,0:0,national_team_competition
2645659,EURO,2015,Group A,2016-06-19,3447,3561,0,1,,,Anghel Iordănescu,Giovanni De Biasi,Groupama Stadium,49752,Pavel Kralovec,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645659,,,Romania,Albania,0:1,national_team_competition
2645660,EURO,2015,Group B,2016-06-20,3503,3299,0,0,,,Jan Kozak,Roy Hodgson,Stade Geoffroy-Guichard,39051,Carlos Velasco Carballo,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645660,,,Slovakia,England,0:0,national_team_competition
2645661,EURO,2015,Group B,2016-06-20,3448,3864,0,3,,,Leonid Slutskiy,Chris Coleman,Stadium Municipal,28840,Jonas Eriksson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645661,,,Russia,Wales,0:3,national_team_competition
2645662,EURO,2015,Group C,2016-06-21,3699,3442,0,1,,,Mykhaylo Fomenko,Adam Nawalka,Orange Vélodrome,58874,Svein Oddvar Moen,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645662,,,Ukraine,Poland,0:1,national_team_competition
2645663,EURO,2015,Group C,2016-06-21,5674,3262,0,1,,,Michael O'Neill,Joachim Löw,Parc des Princes,44125,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645663,,,Northern Ireland,Germany,0:1,national_team_competition
2645664,EURO,2015,Group D,2016-06-21,3556,3375,2,1,,,Ante Cacic,Vicente del Bosque,Stade Atlantique Bordeaux Métropole,37245,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645664,,,Croatia,Spain,2:1,national_team_competition
2645665,EURO,2015,Group D,2016-06-21,3445,3381,0,2,,,Pavel Vrba,Fatih Terim,Stade Bollaert-Delelis,32836,Willie Collum,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645665,,,Czech Republic,Turkiye,0:2,national_team_competition
2645666,EURO,2015,Group E,2016-06-22,3376,3509,0,1,,,Antonio Conte,Martin O'Neill,Decathlon Arena-Stade Pierre-Mauroy,44268,Ovidiu Hațegan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645666,,,Italy,Republic of Ireland,0:1,national_team_competition
2645667,EURO,2015,Group E,2016-06-22,3557,3382,0,1,,,Erik Hamrén,Marc Wilmots,Allianz Riviera,34011,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645667,,,Sweden,Belgium,0:1,national_team_competition
2645668,EURO,2015,Group F,2016-06-22,3468,3300,3,3,,,Bernd Storck,Fernando Santos,Groupama Stadium,55514,Martin Atkinson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645668,,,Hungary,Portugal,3:3,national_team_competition
2645669,EURO,2015,Group F,2016-06-22,3574,3383,2,1,,,Lars Lagerbäck,Marcel Koller,Stade de France,68714,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645669,,,Iceland,Austria,2:1,national_team_competition
2645670,EURO,2015,Group D,2016-06-13,3375,3445,1,0,,,Vicente del Bosque,Pavel Vrba,Stadium Municipal,29400,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2645670,,,Spain,Czech Republic,1:0,national_team_competition
2701329,EURO,2015,Round of 16,2016-06-25,3384,3442,5,6,,,Vladimir Petkovic,Adam Nawalka,Stade Geoffroy-Guichard,38842,Mark Clattenburg,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701329,,,Switzerland,Poland,5:6,national_team_competition
2701330,EURO,2015,Round of 16,2016-06-25,3556,3300,0,1,,,Ante Cacic,Fernando Santos,Stade Bollaert-Delelis,33523,Carlos Velasco Carballo,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701330,,,Croatia,Portugal,0:1,national_team_competition
2701331,EURO,2015,Round of 16,2016-06-26,3262,3503,3,0,,,Joachim Löw,Jan Kozak,Decathlon Arena-Stade Pierre-Mauroy,44312,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701331,,,Germany,Slovakia,3:0,national_team_competition
2701332,EURO,2015,Round of 16,2016-06-27,3376,3375,2,0,,,Antonio Conte,Vicente del Bosque,Stade de France,76125,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701332,,,Italy,Spain,2:0,national_team_competition
2701342,EURO,2015,Round of 16,2016-06-25,3864,5674,1,0,,,Chris Coleman,Michael O'Neill,Parc des Princes,44342,Martin Atkinson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701342,,,Wales,Northern Ireland,1:0,national_team_competition
2701343,EURO,2015,Round of 16,2016-06-26,3377,3509,2,1,,,Didier Deschamps,Martin O'Neill,Groupama Stadium,56279,Nicola Rizzoli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701343,,,France,Republic of Ireland,2:1,national_team_competition
2701344,EURO,2015,Round of 16,2016-06-26,3468,3382,0,4,,,Bernd Storck,Marc Wilmots,Stadium Municipal,28921,Milorad Mazic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701344,,,Hungary,Belgium,0:4,national_team_competition
2701345,EURO,2015,Round of 16,2016-06-27,3299,3574,1,2,,,Roy Hodgson,Lars Lagerbäck,Allianz Riviera,33901,Damir Skomina,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2701345,,,England,Iceland,1:2,national_team_competition
2702906,EURO,2015,Quarter-Finals,2016-06-30,3442,3300,4,6,,,Adam Nawalka,Fernando Santos,Orange Vélodrome,62940,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2702906,,,Poland,Portugal,4:6,national_team_competition
2702907,EURO,2015,Quarter-Finals,2016-07-01,3864,3382,3,1,,,Chris Coleman,Marc Wilmots,Decathlon Arena-Stade Pierre-Mauroy,45936,Damir Skomina,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2702907,,,Wales,Belgium,3:1,national_team_competition
2702908,EURO,2015,Quarter-Finals,2016-07-02,3262,3376,7,6,,,Joachim Löw,Antonio Conte,Stade Atlantique Bordeaux Métropole,38764,Viktor Kassai,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2702908,,,Germany,Italy,7:6,national_team_competition
2703265,EURO,2015,Quarter-Finals,2016-07-03,3377,3574,5,2,,,Didier Deschamps,Lars Lagerbäck,Stade de France,76833,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2703265,,,France,Iceland,5:2,national_team_competition
2707818,EURO,2015,Semi-Finals,2016-07-06,3300,3864,2,0,,,Fernando Santos,Chris Coleman,Groupama Stadium,55679,Jonas Eriksson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2707818,,,Portugal,Wales,2:0,national_team_competition
2707829,EURO,2015,Semi-Finals,2016-07-07,3262,3377,0,2,,,Joachim Löw,Didier Deschamps,Orange Vélodrome,64078,Nicola Rizzoli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2707829,,,Germany,France,0:2,national_team_competition
2711570,EURO,2015,Final,2016-07-10,3300,3377,1,0,,,Fernando Santos,Didier Deschamps,Stade de France,75868,Mark Clattenburg,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2711570,,,Portugal,France,1:0,national_team_competition
2977683,FIWC,2017,Group A,2018-06-14,3448,3807,5,0,,,Stanislav Cherchesov,Juan Antonio Pizzi,Luzhniki Stadium,78011,Néstor Pitana,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977683,,,Russia,Saudi Arabia,5:0,national_team_competition
2977684,FIWC,2017,Group A,2018-06-15,3672,3449,0,1,,,Héctor Cúper,Óscar Tabárez,Yekaterinburg Arena,27015,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977684,,,Egypt,Uruguay,0:1,national_team_competition
2977685,FIWC,2017,Group A,2018-06-19,3448,3672,3,1,,,Stanislav Cherchesov,Héctor Cúper,Gazprom Arena,64468,Enrique Cáceres,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977685,,,Russia,Egypt,3:1,national_team_competition
2977686,FIWC,2017,Group A,2018-06-20,3449,3807,1,0,,,Óscar Tabárez,Juan Antonio Pizzi,Rostov Arena,42678,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977686,,,Uruguay,Saudi Arabia,1:0,national_team_competition
2977687,FIWC,2017,Group A,2018-06-25,3449,3448,3,0,,,Óscar Tabárez,Stanislav Cherchesov,Solidarnost Samara Arena,41970,Malang Diedhiou,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977687,,,Uruguay,Russia,3:0,national_team_competition
2977688,FIWC,2017,Group A,2018-06-25,3807,3672,2,1,,,Juan Antonio Pizzi,Héctor Cúper,Volgograd Arena,36823,Wilmar Roldán,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977688,,,Saudi Arabia,Egypt,2:1,national_team_competition
2977689,FIWC,2017,Group B,2018-06-15,3575,3582,0,1,,,Hervé Renard,Carlos Queiroz,Gazprom Arena,62548,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977689,,,Morocco,Iran,0:1,national_team_competition
2977690,FIWC,2017,Group B,2018-06-15,3300,3375,3,3,,,Fernando Santos,Fernando Hierro,Fisht Olympic Stadium,43866,Gianluca Rocchi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977690,,,Portugal,Spain,3:3,national_team_competition
2977691,FIWC,2017,Group B,2018-06-20,3300,3575,1,0,,,Fernando Santos,Hervé Renard,Luzhniki Stadium,78011,Mark Geiger,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977691,,,Portugal,Morocco,1:0,national_team_competition
2977692,FIWC,2017,Group B,2018-06-20,3582,3375,0,1,,,Carlos Queiroz,Fernando Hierro,Ak Bars Arena,42718,Andrés Cunha,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977692,,,Iran,Spain,0:1,national_team_competition
2977693,FIWC,2017,Group B,2018-06-25,3582,3300,1,1,,,Carlos Queiroz,Fernando Santos,Mordovia Arena,41685,Enrique Cáceres,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977693,,,Iran,Portugal,1:1,national_team_competition
2977694,FIWC,2017,Group B,2018-06-25,3375,3575,2,2,,,Fernando Hierro,Hervé Renard,Rostec Arena,33973,Ravshan Irmatov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977694,,,Spain,Morocco,2:2,national_team_competition
2977695,FIWC,2017,Group C,2018-06-16,3377,3433,2,1,,,Didier Deschamps,Bert van Marwijk,Ak Bars Arena,41279,Andrés Cunha,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977695,,,France,Australia,2:1,national_team_competition
2977696,FIWC,2017,Group C,2018-06-16,3584,3436,0,1,,,Ricardo Gareca,Åge Hareide,Mordovia Arena,40502,Bakary Papa Gassama,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977696,,,Peru,Denmark,0:1,national_team_competition
2977697,FIWC,2017,Group C,2018-06-21,3377,3584,1,0,,,Didier Deschamps,Ricardo Gareca,Yekaterinburg Arena,32789,Mohamed Abdulla Hassan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977697,,,France,Peru,1:0,national_team_competition
2977698,FIWC,2017,Group C,2018-06-21,3436,3433,1,1,,,Åge Hareide,Bert van Marwijk,Solidarnost Samara Arena,40727,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977698,,,Denmark,Australia,1:1,national_team_competition
2977699,FIWC,2017,Group C,2018-06-26,3436,3377,0,0,,,Åge Hareide,Didier Deschamps,Luzhniki Stadium,78011,Sandro Meira Ricci,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977699,,,Denmark,France,0:0,national_team_competition
2977700,FIWC,2017,Group C,2018-06-26,3433,3584,0,2,,,Bert van Marwijk,Ricardo Gareca,Fisht Olympic Stadium,44073,Sergey Karasev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977700,,,Australia,Peru,0:2,national_team_competition
2977701,FIWC,2017,Group D,2018-06-16,3437,3574,1,1,,,Jorge Sampaoli,Heimir Hallgrímsson,Lukoil Arena,44190,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977701,,,Argentina,Iceland,1:1,national_team_competition
2977702,FIWC,2017,Group D,2018-06-16,3556,3444,2,0,,,Zlatko Dalic,Gernot Rohr,Rostec Arena,31136,Sandro Meira Ricci,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977702,,,Croatia,Nigeria,2:0,national_team_competition
2977703,FIWC,2017,Group D,2018-06-21,3437,3556,0,3,,,Jorge Sampaoli,Zlatko Dalic,Nischni-Nowgorod-Stadion,43319,Ravshan Irmatov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977703,,,Argentina,Croatia,0:3,national_team_competition
2977704,FIWC,2017,Group D,2018-06-22,3444,3574,2,0,,,Gernot Rohr,Heimir Hallgrímsson,Volgograd Arena,40904,Matt Conger,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977704,,,Nigeria,Iceland,2:0,national_team_competition
2977705,FIWC,2017,Group D,2018-06-26,3444,3437,1,2,,,Gernot Rohr,Jorge Sampaoli,Gazprom Arena,64468,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977705,,,Nigeria,Argentina,1:2,national_team_competition
2977706,FIWC,2017,Group D,2018-06-26,3574,3556,1,2,,,Heimir Hallgrímsson,Zlatko Dalic,Rostov Arena,43472,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977706,,,Iceland,Croatia,1:2,national_team_competition
2977707,FIWC,2017,Group E,2018-06-17,8497,3438,0,1,,,Óscar Ramírez,Mladen Krstajic,Solidarnost Samara Arena,41970,Malang Diedhiou,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977707,,,Costa Rica,Serbia,0:1,national_team_competition
2977708,FIWC,2017,Group E,2018-06-17,3439,3384,1,1,,,Tite,Vladimir Petkovic,Rostov Arena,43472,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977708,,,Brazil,Switzerland,1:1,national_team_competition
2977709,FIWC,2017,Group E,2018-06-22,3439,8497,2,0,,,Tite,Óscar Ramírez,Gazprom Arena,64468,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977709,,,Brazil,Costa Rica,2:0,national_team_competition
2977710,FIWC,2017,Group E,2018-06-22,3438,3384,1,2,,,Mladen Krstajic,Vladimir Petkovic,Rostec Arena,33167,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977710,,,Serbia,Switzerland,1:2,national_team_competition
2977711,FIWC,2017,Group E,2018-06-27,3438,3439,0,2,,,Mladen Krstajic,Tite,Lukoil Arena,44190,Alireza Faghani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977711,,,Serbia,Brazil,0:2,national_team_competition
2977712,FIWC,2017,Group E,2018-06-27,3384,8497,2,2,,,Vladimir Petkovic,Óscar Ramírez,Nischni-Nowgorod-Stadion,43319,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977712,,,Switzerland,Costa Rica,2:2,national_team_competition
2977713,FIWC,2017,Group F,2018-06-17,3262,6303,0,1,,,Joachim Löw,Juan Carlos Osorio,Luzhniki Stadium,78011,Alireza Faghani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977713,,,Germany,Mexico,0:1,national_team_competition
2977714,FIWC,2017,Group F,2018-06-18,3557,3589,1,0,,,Janne Andersson,Tae-yong Shin,Nischni-Nowgorod-Stadion,42300,Joel Aguilar,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977714,,,Sweden,South Korea,1:0,national_team_competition
2977715,FIWC,2017,Group F,2018-06-23,3262,3557,2,1,,,Joachim Löw,Janne Andersson,Fisht Olympic Stadium,44287,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977715,,,Germany,Sweden,2:1,national_team_competition
2977716,FIWC,2017,Group F,2018-06-23,3589,6303,1,2,,,Tae-yong Shin,Juan Carlos Osorio,Rostov Arena,43472,Milorad Mazic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977716,,,South Korea,Mexico,1:2,national_team_competition
2977717,FIWC,2017,Group F,2018-06-27,3589,3262,2,0,,,Tae-yong Shin,Joachim Löw,Ak Bars Arena,41835,Mark Geiger,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977717,,,South Korea,Germany,2:0,national_team_competition
2977718,FIWC,2017,Group F,2018-06-27,6303,3557,0,3,,,Juan Carlos Osorio,Janne Andersson,Yekaterinburg Arena,33061,Néstor Pitana,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977718,,,Mexico,Sweden,0:3,national_team_competition
2977719,FIWC,2017,Group G,2018-06-18,3382,3577,3,0,,,Roberto Martínez,Hernán Gómez,Fisht Olympic Stadium,43257,Janny Sikazwe,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977719,,,Belgium,Panama,3:0,national_team_competition
2977720,FIWC,2017,Group G,2018-06-18,3670,3299,1,2,,,Nabil Maaloul,Gareth Southgate,Volgograd Arena,41064,Wilmar Roldán,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977720,,,Tunisia,England,1:2,national_team_competition
2977721,FIWC,2017,Group G,2018-06-23,3382,3670,5,2,,,Roberto Martínez,Nabil Maaloul,Lukoil Arena,44190,Jair Marrufo,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977721,,,Belgium,Tunisia,5:2,national_team_competition
2977722,FIWC,2017,Group G,2018-06-24,3299,3577,6,1,,,Gareth Southgate,Hernán Gómez,Nischni-Nowgorod-Stadion,43319,Gehad Grisha,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977722,,,England,Panama,6:1,national_team_competition
2977723,FIWC,2017,Group G,2018-06-28,3299,3382,0,1,,,Gareth Southgate,Roberto Martínez,Rostec Arena,33973,Damir Skomina,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977723,,,England,Belgium,0:1,national_team_competition
2977724,FIWC,2017,Group G,2018-06-28,3577,3670,1,2,,,Hernán Gómez,Nabil Maaloul,Mordovia Arena,37168,Nawaf Shukralla,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977724,,,Panama,Tunisia,1:2,national_team_competition
2977725,FIWC,2017,Group H,2018-06-19,3442,3499,1,2,,,Adam Nawalka,Aliou Cissé,Lukoil Arena,44190,Nawaf Shukralla,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977725,,,Poland,Senegal,1:2,national_team_competition
2977726,FIWC,2017,Group H,2018-06-19,3816,3435,1,2,,,José Néstor Pekerman,Akira Nishino,Mordovia Arena,40842,Damir Skomina,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977726,,,Colombia,Japan,1:2,national_team_competition
2977727,FIWC,2017,Group H,2018-06-24,3435,3499,2,2,,,Akira Nishino,Aliou Cissé,Yekaterinburg Arena,32572,Gianluca Rocchi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977727,,,Japan,Senegal,2:2,national_team_competition
2977728,FIWC,2017,Group H,2018-06-24,3442,3816,0,3,,,Adam Nawalka,José Néstor Pekerman,Ak Bars Arena,42873,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977728,,,Poland,Colombia,0:3,national_team_competition
2977730,FIWC,2017,Group H,2018-06-28,3499,3816,0,1,,,Aliou Cissé,José Néstor Pekerman,Solidarnost Samara Arena,41970,Milorad Mazic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977730,,,Senegal,Colombia,0:1,national_team_competition
2977731,FIWC,2017,Group H,2018-06-28,3435,3442,0,1,,,Akira Nishino,Adam Nawalka,Volgograd Arena,42189,Janny Sikazwe,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977731,,,Japan,Poland,0:1,national_team_competition
3057974,FIWC,2017,Round of 16,2018-06-30,3377,3437,4,3,,,Didier Deschamps,Jorge Sampaoli,Ak Bars Arena,42873,Alireza Faghani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3057974,,,France,Argentina,4:3,national_team_competition
3057975,FIWC,2017,Round of 16,2018-06-30,3449,3300,2,1,,,Óscar Tabárez,Fernando Santos,Fisht Olympic Stadium,44287,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3057975,,,Uruguay,Portugal,2:1,national_team_competition
3057976,FIWC,2017,Round of 16,2018-07-01,3375,3448,4,5,,,Fernando Hierro,Stanislav Cherchesov,Luzhniki Stadium,78011,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3057976,,,Spain,Russia,4:5,national_team_competition
3057977,FIWC,2017,Round of 16,2018-07-01,3556,3436,4,3,,,Zlatko Dalic,Åge Hareide,Nischni-Nowgorod-Stadion,43319,Néstor Pitana,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3057977,,,Croatia,Denmark,4:3,national_team_competition
3057978,FIWC,2017,Round of 16,2018-07-02,3439,6303,2,0,,,Tite,Juan Carlos Osorio,Solidarnost Samara Arena,41970,Gianluca Rocchi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3057978,,,Brazil,Mexico,2:0,national_team_competition
3057979,FIWC,2017,Round of 16,2018-07-03,3557,3384,1,0,,,Janne Andersson,Vladimir Petkovic,Gazprom Arena,64042,Damir Skomina,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3057979,,,Sweden,Switzerland,1:0,national_team_competition
3058403,FIWC,2017,Round of 16,2018-07-02,3382,3435,3,2,,,Roberto Martínez,Akira Nishino,Rostov Arena,41466,Malang Diedhiou,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3058403,,,Belgium,Japan,3:2,national_team_competition
3058404,FIWC,2017,Round of 16,2018-07-03,3816,3299,4,5,,,José Néstor Pekerman,Gareth Southgate,Lukoil Arena,44190,Mark Geiger,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3058404,,,Colombia,England,4:5,national_team_competition
3061407,FIWC,2017,Quarter-Finals,2018-07-06,3449,3377,0,2,,,Óscar Tabárez,Didier Deschamps,Nischni-Nowgorod-Stadion,43319,Néstor Pitana,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3061407,,,Uruguay,France,0:2,national_team_competition
3061408,FIWC,2017,Quarter-Finals,2018-07-07,3448,3556,5,6,,,Stanislav Cherchesov,Zlatko Dalic,Fisht Olympic Stadium,44287,Sandro Meira Ricci,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3061408,,,Russia,Croatia,5:6,national_team_competition
3062384,FIWC,2017,Quarter-Finals,2018-07-06,3439,3382,1,2,,,Tite,Roberto Martínez,Ak Bars Arena,42873,Milorad Mazic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3062384,,,Brazil,Belgium,1:2,national_team_competition
3062884,FIWC,2017,Quarter-Finals,2018-07-07,3557,3299,0,2,,,Janne Andersson,Gareth Southgate,Solidarnost Samara Arena,39991,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3062884,,,Sweden,England,0:2,national_team_competition
3066436,FIWC,2017,Semi-Finals,2018-07-10,3377,3382,1,0,,,Didier Deschamps,Roberto Martínez,Gazprom Arena,64286,Andrés Cunha,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3066436,,,France,Belgium,1:0,national_team_competition
3067926,FIWC,2017,Semi-Finals,2018-07-11,3556,3299,2,1,,,Zlatko Dalic,Gareth Southgate,Luzhniki Stadium,78011,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3067926,,,Croatia,England,2:1,national_team_competition
3072772,FIWC,2017,Third Place Play-Off,2018-07-14,3382,3299,2,0,,,Roberto Martínez,Gareth Southgate,Gazprom Arena,64406,Alireza Faghani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3072772,,,Belgium,England,2:0,national_team_competition
3072773,FIWC,2017,Final,2018-07-15,3377,3556,4,2,,,Didier Deschamps,Zlatko Dalic,Luzhniki Stadium,78011,Néstor Pitana,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3072773,,,France,Croatia,4:2,national_team_competition
31198,FIWC,2005,Group A,2006-06-09,3442,5750,0,2,,,Pawel Janas,Luis Fernando Suárez,Veltins-Arena,52000,Toru Kamikawa,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/31198,,,Poland,Ecuador,0:2,national_team_competition
